FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY,DEP_AMORT_EXP_OPS,CASH,MARKETABLE_SEC,OTH_CURR_ASSETS,TOT_CURR_ASSETS,LIMITED_USE_CASH,LIMITED_USE_INV,LIMITED_USE_OTHER_ASSETS,TOT_LIMITED_USE_ASSETS,TOT_PPE,ACCU_DEP_AMORT,NET_TOT_PPE,CONST_IN_PROGRESS,TOT_INV_AND_OTH_ASSETS,TOT_INTANGIBLE_ASSETS,TOT_ASSETS,CURR_LIABILITIES,CURR_MAT_LT_DEBT,TOT_CURR_LIABILITIES,TOT_DEF_CREDITS,TOT_LT_DEBT,CURR_MATURITIES,NET_TOT_LT_DEBT,TOT_LIABILITIES,TOT_EQUITY,TOT_LIABILITY_AND EQUITY
106481015,ADVENTIST HEALTH VALLEJO,20211,2021-01-01,2021-03-31,Open,Solano,03 - North Bay,409,Non Profit Corp.,Comparable,,707-963-3611,525 OREGON STREET,VALLEJO,94590,DR STEVE HERBER,61,61,59,84,53,124,0,0,0,19,241,0,0,521,0,1200,493,1309,0,0,0,204,1754,0,0,4960,0,429,15,0,0,0,0,57,361,0,0,862,5710833,2285288,5556415,0,0,0,1299598,8195626,0,0,23047760,415173,514435,0,0,0,0,51888,609433,0,0,1590929,-55039,4618495,1863883,3861450,194264,0,0,0,984340,5999849,0,30861,0,0,0,112501,17610604,0,0,0,0,0,1545463,945073,1609969,0,0,0,459996,2467584,0,0,7028085,34533,7732451,0,0,0,0,0,0,519196,3045557.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190878,ADVENTIST HEALTH WHITE MEMORIAL,20211,2021-01-01,2021-03-31,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,Teaching,323-268-5000,1720 E. CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,JOHN RAFFOUL,353,353,244,547,624,949,1360,0,0,98,388,0,52,4018,0,3524,3658,5126,6414,0,0,763,1834,0,255,21574,0,4421,3090,3648,9556,0,0,2299,5688,0,1409,30111,86428316,95987996,87290304,157390002,0,0,23609541,44980087,0,2147229,497833475,21939927,24210418,14721171,63921453,0,0,5948743,26455444,0,4060187,161257343,2012705,91835069,97497426,75572284,196264561,-8868517,0,0,22689115,58489260,0,7963983,0,0,0,13186351,556642237,0,11430614,0,0,11430614,14535553,19607509,26493909,42228530,0,0,3986518,3832275,0,3194901,113879195,3761925,133180974,0,18647,0,0,0,0,1710080,126520478.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,20211,2021-01-01,2021-03-31,Open,Orange,13 - Orange,1012,Non Profit Other,Comparable,,714-999-5102,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,MARGARET PETERSON,223,223,223,317,342,199,481,0,0,9,243,0,25,1616,0,1826,1983,1317,2367,0,0,101,1234,0,194,9022,0,811,938,1049,2754,0,0,249,1604,0,369,7774,34129513,43111783,27069589,45128047,0,0,2136321,26509543,0,1114117,179198913,9758823,18337245,6944399,22980370,0,0,2124932,11543155,0,1897028,73585952,1536880,37323473,53020032,27926596,54074114,-556625,0,0,2641523,29385853,0,0,0,0,0,232609,205584455,0,0,0,0,0,6564863,8428996,6644017,14034303,0,0,1619730,8666845,0,1241656,47200410,273255,45269339,0,153631,0,0,0,0,108862,7326392.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106410817,AHMC SETON MEDICAL CENTER,20211,2021-01-01,2021-03-31,Open,San Mateo,04 - West Bay,425,Non Profit Corp.,Comparable,,650-992-4000,1900 SULLIVAN AVENUE,DALY CITY,94015,MARK FRATZKE,478,478,268,286,142,45,118,0,0,12,314,1,34,952,86,5226,2471,2664,5013,0,0,46,6862,29,870,23181,13564,2609,1115,165,2089,0,0,179,4311,13,358,10839,49116157,32441626,20808362,33143283,0,0,610824,50620245,387765,8600423,195728685,20635564,8823186,1285216,16484073,0,0,1416956,34030908,103963,2810686,85590552,8571422,58538572,34746263,18534984,41643966,0,0,0,1696384,70912468,0,536435,0,0,0,1011220,236191714,0,0,0,0,0,11213148,6518549,3558594,7983390,0,0,331397,13738685,88379,1695381,45127523,38223,56673782,0,0,0,0,0,0,2433577,7282985.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106010735,ALAMEDA HOSPITAL,20211,2021-01-01,2021-03-31,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,,510-437-4800,2070 CLINTON AVE,ALAMEDA,94501,JAMES JACKSON,247,247,247,254,64,81,119,0,6,3,67,0,24,618,0,2442,1016,11055,1011,0,18,178,444,0,93,16257,0,1301,213,383,2320,0,365,148,983,0,234,5947,29851644,7150122,44657653,9732524,0,401654,1409101,7173121,0,162455,100538274,8490494,1737268,1343835,12729924,0,2510549,605833,5334356,0,1195855,33948114,1019412,31748858,7063068,40224372,20171274,0,0,2912202,1685777,8832383,0,270983,0,0,0,0,113928329,0,0,0,0,0,6593281,1824322,5777116,2291174,0,0,329157,3675093,0,67916,20558059,-6671,29380890,0,1245666,0,0,0,0,0,9204840.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,20211,2021-01-01,2021-03-31,Open,Los Angeles,11 - Los Angeles,913,Investor - Ptnr.,Comparable,,626-570-1606,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,IRIS LAI,144,144,144,251,279,42,258,0,0,3,95,0,2,930,4,1900,1773,621,3194,0,0,17,460,0,7,7972,2263,498,524,223,1382,0,0,61,521,0,1338,4547,28612871,27478365,7734017,30710525,0,0,236617,8466923,0,100575,103339893,2486034,2769990,1154951,6618756,0,0,335224,3044902,0,2215990,18625847,288279,26821039,24854109,6177885,35618871,0,0,0,287947,9301292,0,0,0,0,0,1796262,105145684,29375949,4173007,0,0,33548956,4277866,34770195,2711082,5883417,0,0,283894,2210533,0,232025,50369012,166236,49896278,0,93818,0,0,0,0,125255,8579856.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106010739,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMPUS,20211,2021-01-01,2021-03-31,Open,Alameda,05 - East Bay,415,Non Profit Corp.,Comparable,,510-204-4444,2450 ASHBY AVENUE,BERKELEY,94705,GERALD KOZAI,393,393,234,708,258,486,779,0,2,129,865,29,19,3275,0,4399,1359,2830,2802,0,34,1729,4185,134,87,17559,0,5889,1754,701,3917,0,0,667,6025,371,174,19498,66017137,21747465,30538371,51170119,0,377945,25759538,57905760,1683950,1078023,256278308,50064807,15231285,4936630,32666804,0,0,4868508,55243061,2242271,1006250,166259616,1735074,80186282,29052382,26761150,63029188,0,0,32516,26032321,52130130,0,3926221,0,0,0,1831184,284716448,1355679,0,0,7170103,8525782,35140274,9277296,8707799,20807735,0,345429,4404399,67664326,0,0,146347258,697989,182963865,0,4993337,0,0,0,0,6672519,87204831.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20211,2021-01-01,2021-03-31,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,,510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609,GERALD KOZAI,395,395,218,1177,376,187,599,0,0,98,356,25,9,2827,0,6674,2499,1082,3223,0,0,613,1833,107,39,16070,0,2427,744,417,3669,1,0,485,2579,554,305,11181,120747425,43426326,20052762,58485160,0,0,11588926,40719617,2022001,731943,297774160,35732463,13135621,4897737,29745169,1926,0,4226040,41305384,2153310,1153497,132351147,1292494,111349129,47852703,16575616,70863787,0,1926,0,14886129,36733872,0,4175311,0,0,0,1573447,305304414,0,0,0,0,0,44241878,8880751,8368738,17366542,0,0,790428,45172556,0,0,124820893,24108171,140995596,0,6661779,0,0,0,0,6469787,511132901.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106370749,ALVARADO PARKWAY INSTITUTE BHS,20211,2021-01-01,2021-03-31,Open,San Diego,14 - San Diego/Imperial,1422,Investor - Corp.,Comparable,,619-465-4411,7050 PARKWAY DRIVE,LA MESA,91942,MEGAN MONTGOMERY-WEST,66,66,66,65,43,94,0,0,0,0,298,0,8,508,0,1076,729,1525,0,0,0,0,2353,0,41,5724,0,18116,1716,0,0,0,0,0,7684,0,0,27516,2690000,1822500,3812500,0,0,0,0,6191344,0,102500,14618844,5434800,514800,0,0,0,0,0,2341613,0,0,8291213,321005,5079856,1461347,1793120,0,0,0,0,0,6221887,0,0,0,0,0,0,14877215,0,0,0,0,0,2723939,875953,2019380,0,0,0,0,2311070,0,102500,8032842,0,7313473,0,0,0,0,0,0,131850,2206303.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106194010,AMERICAN RECOVERY CENTER,20211,2021-01-01,2021-03-31,Open,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,,909-865-2336,2180 VALLEY BOULEVARD,POMONA,91768,SHIRLEY SUMMERS,173,173,173,0,0,0,0,330,0,0,0,0,0,330,0,0,0,0,0,6395,0,0,0,0,0,6395,0,0,0,0,0,606,0,0,0,0,0,606,0,0,0,0,1718904,0,0,0,0,0,1718904,0,0,0,0,102605,0,0,0,0,0,102605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821509,0,0,0,0,0,1821509,0,1798743,0,0,0,0,0,0,26950,2496835.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106301188,ANAHEIM GLOBAL MEDICAL CENTER,20211,2021-01-01,2021-03-31,Open,Orange,13 - Orange,1012,Investor - Corp.,Comparable,,714-533-6220,1025 SOUTH ANAHEIM BLVD.,ANAHEIM,92805,PETER BARONOFF,188,188,188,90,104,373,413,0,0,18,64,0,30,1092,0,1603,821,5302,2055,0,0,84,321,0,108,10294,0,293,238,690,2076,0,0,79,318,0,381,4075,7677878,7915222,17064158,16212729,0,0,1726126,2441426,0,991070,54028609,1789261,1572119,1765366,7836296,0,0,363745,2311612,0,1565627,17204026,94009,7421500,7437337,14760882,18852565,-1974703,0,0,1638296,3726012,0,256224,0,0,0,250678,52462800,0,0,0,0,0,2045638,2050004,6043345,5196460,0,0,451575,1027026,0,1955787,18769835,1707915,23569784,359980,0,0,0,0,0,84018,6154339.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190034,ANTELOPE VALLEY HOSPITAL,20211,2021-01-01,2021-03-31,Open,Los Angeles,11 - Los Angeles,901,District,Comparable,,661-949-5000,1600 WEST AVENUE J,LANCASTER,93534,EDWARD MIRZABEGIAN,420,393,271,742,917,446,1353,0,0,1046,0,179,0,4683,0,4016,4868,2250,6102,0,0,4285,0,901,0,22422,0,3617,2689,2638,11165,0,0,5950,0,2910,522,29491,62583103,79136320,38534787,87481360,0,0,68210101,0,6528721,0,342474392,13808836,26194649,10428857,47895124,0,0,35622143,0,3193460,1788671,138931740,1667325,55926540,80168396,35503998,113720143,-4461478,0,0,81819801,0,0,1663848,0,0,0,772474,366781047,0,1114685,0,0,1114685,20465399,25162573,17921122,22771025,0,0,22012443,0,6391007,1016201,115739770,4300075,119786105,0,-903274,0,0,0,0,6988413,199009412.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20211,2021-01-01,2021-03-31,Open,San Bernardino,12 - Inland Counties,1209,City/County,Comparable,Teaching,909-580-1000,400 N. PEPPER AVENUE,COLTON,92324-1816,WILLIAM GILBERT,456,436,368,466,0,1583,1734,0,0,285,0,314,6,4388,0,4529,0,13511,9144,0,0,2160,0,1935,17,31296,0,17569,0,45400,8174,0,0,2439,0,6874,111,80567,89733501,0,105005140,107755427,0,0,33945841,0,8739847,112685,345292441,27544525,0,58999241,42855503,0,0,6358546,0,22252267,379424,158389506,496777,87502036,0,104336576,155314388,-29456270,-73188,0,14873454,0,0,31286139,0,0,0,0,364279912,0,0,0,0,0,29775990,0,89124075,-4703458,73188,0,25430933,0,-294025,-4668,139402035,50290226,177196647,0,109266,0,0,0,0,0,305039088.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106400683,ATASCADERO STATE HOSPITAL,20211,2021-01-01,2021-03-31,Open,San Luis Obispo,08 - Mid-Coast,801,State,State Hospitals,,805-468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JON MORALES,1275,1094,1094,5,0,0,0,0,0,214,0,0,0,219,0,80598,0,0,0,0,0,2207,0,0,0,82805,0,0,0,0,0,0,0,0,0,0,0,0,39923794,0,0,0,0,0,1093187,0,0,0,41016981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39923794,0,0,0,0,0,1093187,0,0,0,41016981,0,68508945,0,27491964,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,20211,2021-01-01,2021-03-31,Open,Sonoma,03 - North Bay,401,Investor - Corp.,Comparable,,707-800-7700,1287 FULTON ROAD,SANTA ROSA,95401,CHAD HICKERSON,95,95,58,104,23,138,0,146,0,3,207,0,0,621,0,1242,206,1097,0,1280,0,33,1319,0,0,5177,0,34,6,5,0,12,0,3,391,0,0,451,2708650,453725,2421525,0,2843750,0,72675,2902425,0,0,11402750,16450,3150,2100,0,5600,0,1575,193200,0,0,222075,0,1098979,249166,697964,0,0,1138460,0,26936,1024801,0,0,0,0,0,0,4236306,0,0,0,0,0,1626121,207709,1725661,0,1710890,0,47314,2070824,0,0,7388519,685,7492835,1218383,-1205,0,0,0,0,69436,460814.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190163,AURORA CHARTER OAK,20211,2021-01-01,2021-03-31,Open,Los Angeles,11 - Los Angeles,915,Investor - Corp.,Comparable,,626-966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD SMITH,134,134,131,174,115,199,0,720,0,14,365,0,5,1592,0,1693,1034,1282,0,5392,0,101,2240,0,25,11767,0,1211,454,0,0,0,0,56,1554,0,31,3306,2543825,1553850,1927950,0,8106350,0,151750,3369500,0,37600,17690825,578880,216640,0,0,0,0,33600,746892,0,14068,1590080,0,1018602,606337,867950,0,0,3957950,0,79849,1212591,0,0,0,0,0,24093,7767372,0,0,0,0,0,2104103,1164153,1060000,0,4148400,0,105501,2903801,0,27575,11513533,5912,10862149,592660,421032,0,0,0,0,508503,7365088.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190462,AURORA LAS ENCINAS HOSPITAL,20211,2021-01-01,2021-03-31,Open,Los Angeles,11 - Los Angeles,911,Investor - Corp.,Comparable,,626-795-9901,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,TREVOR ASMUS,118,118,89,99,50,21,0,103,0,143,343,0,18,777,0,1604,836,87,0,2243,0,733,2386,0,92,7981,0,464,70,0,0,0,0,0,1315,0,122,1971,2969675,1547850,161475,0,4152150,0,1359550,4422825,0,170675,14784200,207360,31040,0,0,0,0,0,590400,0,55680,884480,0,1487317,739650,83749,0,0,2193033,0,676277,2267424,0,0,0,0,0,176350,7623800,0,0,0,0,0,1689718,839240,77726,0,1959117,0,683273,2745801,0,50005,8044880,1284,7568607,369169,430519,0,0,0,0,42906,3110418.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106374024,AURORA SAN DIEGO,20211,2021-01-01,2021-03-31,Open,San Diego,14 - San Diego/Imperial,1412,Investor - Corp.,Comparable,,858-675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,ALAIN AZCONA,101,90,79,24,19,6,0,2,0,253,296,1,3,604,0,243,135,28,0,13,0,4894,1744,12,17,7086,0,40,46,0,0,0,0,1907,1766,0,20,3779,436500,243925,50500,0,23450,0,8860225,3152200,21625,30675,12819100,18880,21280,0,0,0,0,913280,941120,0,20160,1914720,0,215736,97773,26331,0,0,23450,0,3342134,1759365,0,21625,0,0,0,27082,5513496,0,0,0,0,0,239644,167432,24168,0,0,0,6431371,2333955,0,23754,9220324,39652,7624132,187801,-1663,0,0,0,0,13940,880030.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106560203,AURORA VISTA DEL MAR HOSPITAL,20211,2021-01-01,2021-03-31,Open,Ventura,10 - Santa Barbara/Ventura,809,Investor - Corp.,Comparable,,805-653-6434,801 SENECA STREET,VENTURA,93001,DANIEL POWELL,87,45,45,97,17,105,0,81,0,18,279,0,0,597,0,856,134,765,0,372,0,96,1758,0,0,3981,0,107,41,0,0,0,0,293,843,0,15,1299,1457625,228300,1303175,0,634275,0,163625,2995800,0,0,6782800,80240,33490,0,0,0,0,167280,455940,0,9520,746470,0,641418,124621,602823,0,0,362678,0,138752,1449759,0,0,0,0,0,5976,3326027,0,0,0,0,0,896447,137169,700352,0,271597,0,192153,2001981,0,3544,4203243,7675,5476608,116051,-1351,0,0,0,0,105784,7124768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106154044,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL,20211,2021-01-01,2021-03-31,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,,661-398-1800,5201 WHITE LANE,BAKERSFIELD,93309,JEFF CHINN,90,90,60,42,22,208,0,98,0,6,184,0,0,560,0,494,209,2415,0,845,0,101,1286,0,0,5350,0,30,14,0,0,0,0,72,321,0,9,446,988875,418600,4835825,0,1692400,0,202250,2576625,0,0,10714575,14875,6125,0,0,0,0,37625,166425,0,4725,229775,0,481630,216539,2745432,0,0,1226825,0,97676,1187715,0,0,0,0,0,1181,5956998,0,0,0,0,0,522120,208186,2090393,0,465575,0,142199,1555335,0,3544,4987352,6716,6439383,1084638,-1218,0,0,0,0,54608,595135.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106154101,BAKERSFIELD HEART HOSPITAL,20211,2021-01-01,2021-03-31,Open,Kern,09 - Central,617,Investor - Corp.,Comparable,,661-316-6000,3001 SILLECT AVENUE,BAKERSFIELD,93308,MICHELLE OXFORD,47,47,47,327,106,35,89,0,0,19,64,0,1,641,0,1731,779,219,470,0,0,109,377,0,1,3686,0,957,304,182,639,0,0,63,612,0,95,2852,29557086,12019456,2278130,8177473,0,0,1940919,6271610,0,18781,60263455,16627426,4411807,782691,7711930,0,0,921291,8351272,0,1504298,40310715,-822806,38735745,13113954,4296810,11831145,0,0,0,1503021,11549826,0,0,0,0,0,1067671,81275366,0,0,0,0,0,7826607,3451735,-1210948,4188250,0,0,1382605,3192687,0,467868,19298804,86700,18832270,0,5,0,0,0,0,667054,43193596.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106150722,BAKERSFIELD MEMORIAL HOSPITAL,20211,2021-01-01,2021-03-31,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,,661-327-4647,420 34TH STREET,BAKERSFIELD,93301,JON VAN BOENING,428,413,212,812,609,455,1507,0,0,45,592,21,9,4050,0,4164,2863,2759,4950,0,0,221,2388,52,20,17417,0,8477,4189,1291,9579,0,0,630,6037,381,306,30890,89871089,62018915,40471778,91817907,0,0,5238134,48424200,1115981,350210,339308214,55966010,27756290,8555215,63467881,0,0,4172846,40003834,2524677,2029086,204475839,2607638,120167327,79427797,33495945,120280367,-1219593,0,0,7810738,49007740,0,3905549,0,0,0,5744699,421228207,6959299,0,0,5638237,12597536,23932120,16891396,14701112,34299925,0,0,1449991,43845102,-29536,63272,135153382,804988,130127882,0,19296468,0,0,0,0,3804320,175648062.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106364121,BALLARD REHABILITATION HOSPITAL,20211,2021-01-01,2021-03-31,Open,San Bernardino,12 - Inland Counties,1209,Investor - Ptnr.,Comparable,,909-473-1200,1760 WEST 16TH STREET,SAN BERNARDINO,92411,MARY HUNT,60,60,60,37,37,28,54,0,0,63,0,0,0,219,0,498,649,558,813,0,0,971,0,0,0,3489,0,182,420,26,601,0,0,913,0,0,0,2142,1735737,2203164,2077863,2596541,0,0,3268259,0,0,0,11881564,92157,192276,12005,199193,0,0,419360,0,0,0,914991,63623,692475,1153585,1279435,1488650,0,0,0,1671390,0,0,0,0,0,0,0,6349158,0,0,0,0,0,1071796,1241855,810433,1307084,0,0,2016229,0,0,0,6447397,190755,6221073,0,0,0,0,0,0,64124,618325.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106184008,BANNER LASSEN MEDICAL CENTER,20211,2021-01-01,2021-03-31,Open,Lassen,01 - Northern California,213,Non Profit Corp.,Comparable,Rural,530-252-2000,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,SANDY DUGGER,25,25,25,73,0,64,0,0,0,56,0,6,0,199,0,318,0,199,0,0,0,216,0,14,0,747,0,2692,57,1918,0,0,0,3267,0,225,0,8159,1689630,0,1457639,0,0,0,1784607,0,103339,0,5035215,4683324,165783,3971100,0,0,0,5717570,0,399977,0,14937754,611468,3514727,46697,3717441,0,0,0,0,1984647,0,0,242241,0,0,0,0,10117221,0,0,0,0,0,2848476,101197,1591954,0,0,0,5141709,0,172412,0,9855748,623624,9950796,1352241,0,0,0,0,0,1166452,23567157.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106190052,BARLOW RESPIRATORY HOSPITAL,20211,2021-01-01,2021-03-31,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,,213-250-4200,2000 STADIUM WAY,LOS ANGELES,90026,AMIT MOHAN,105,105,105,110,16,11,7,0,0,1,28,0,0,173,0,3761,556,686,222,0,0,77,1395,0,0,6697,0,0,0,0,0,0,0,0,0,0,0,0,84208638,11444083,13949463,4520173,0,0,1625144,28820723,0,0,144568224,0,0,0,0,0,0,0,0,0,0,0,-411567,75053589,10409887,12933200,4167522,0,0,0,1430259,25831410,0,0,0,0,0,0,129414300,0,0,0,0,0,9155049,1034196,1016263,352651,0,0,406452,3189313,0,0,15153924,119808,15728915,0,0,0,0,0,0,2945270,22424678.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
